"breadwinner_ns__BillingScheduleName__c","breadwinner_ns__ClassName__c","breadwinner_ns__CreatedFrom__c","breadwinner_ns__CreatedFrom_Estimate__c","breadwinner_ns__CreatedFromInternalId__c","breadwinner_ns__Created_Via__c","breadwinner_ns__CurrencyName__c","breadwinner_ns__CustomFormInternalId__c","breadwinner_ns__Entity__c","breadwinner_ns__EntityInternalId__c","breadwinner_ns__TranDate__c","breadwinner_ns__CreatedDate__c","breadwinner_ns__DepartmentName__c","breadwinner_ns__DiscountItemInternalId__c","breadwinner_ns__DiscountRate__c","breadwinner_ns__DiscountTotal__c","breadwinner_ns__EndDate__c","breadwinner_ns__ExchangeRate__c","breadwinner_ns__ExternalId__c","breadwinner_ns__Flag__c","breadwinner_ns__GiftCertApplied__c","breadwinner_ns__HandlingCost__c","breadwinner_ns__InternalId__c","breadwinner_ns__LastModifiedDate__c","breadwinner_ns__LocationName__c","breadwinner_ns__Memo__c","breadwinner_ns__NetSuite_Org_Id__c","breadwinner_ns__OtherRefNum__c","breadwinner_ns__PrimaryContact__c","breadwinner_ns__PrimaryContactInternalId__c","breadwinner_ns__SalesEffectiveDate__c","Name","breadwinner_ns__SalesRepName__c","breadwinner_ns__Salesforce_Account__c","breadwinner_ns__Salesforce_Opportunity__c","breadwinner_ns__ShippingCost__c","breadwinner_ns__ShipMethodName__c","breadwinner_ns__StartDate__c","breadwinner_ns__Status__c","breadwinner_ns__Subsidiary__c","breadwinner_ns__SubTotal__c","breadwinner_ns__Tax2Total__c","breadwinner_ns__TaxTotal__c","breadwinner_ns__TermsName__c","breadwinner_ns__TermsInternalId__c","breadwinner_ns__Total__c"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:52:44.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90708","2025-12-05T14:52:44.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5339","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:52:46.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90709","2025-12-05T14:52:46.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5340","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:52:49.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90710","2025-12-05T14:52:49.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5341","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:52:51.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90711","2025-12-05T14:52:51.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5342","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:52:54.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90712","2025-12-05T14:52:54.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5343","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:52:56.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90713","2025-12-05T14:52:56.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5344","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:52:58.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90714","2025-12-05T14:52:58.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5345","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:01.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90715","2025-12-05T14:53:01.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5346","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:03.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90716","2025-12-05T14:53:03.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5347","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:06.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90717","2025-12-05T14:53:06.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5348","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:08.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90718","2025-12-05T14:53:08.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5349","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:10.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90719","2025-12-05T14:53:10.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5350","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:12.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90720","2025-12-05T14:53:12.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5351","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:14.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90721","2025-12-05T14:53:14.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5352","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:17.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90722","2025-12-05T14:53:17.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5353","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:19.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90723","2025-12-05T14:53:19.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5354","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:22.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90724","2025-12-05T14:53:22.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5355","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:24.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90725","2025-12-05T14:53:24.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5356","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:30.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90726","2025-12-05T14:53:30.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5357","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:32.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90727","2025-12-05T14:53:32.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5358","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:34.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90728","2025-12-05T14:53:34.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5359","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:37.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90729","2025-12-05T14:53:37.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5360","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:39.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90730","2025-12-05T14:53:39.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5361","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:42.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90731","2025-12-05T14:53:42.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5362","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:44.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90732","2025-12-05T14:53:44.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5363","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:47.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90733","2025-12-05T14:53:47.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5364","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:49.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90734","2025-12-05T14:53:49.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5365","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:52.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90735","2025-12-05T14:53:52.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5366","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:54.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90736","2025-12-05T14:53:54.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5367","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:56.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90737","2025-12-05T14:53:56.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5368","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:53:59.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90738","2025-12-05T14:53:59.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5369","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:01.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90739","2025-12-05T14:54:01.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5370","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:03.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90740","2025-12-05T14:54:03.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5371","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:06.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90741","2025-12-05T14:54:06.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5372","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:08.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90742","2025-12-05T14:54:08.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5373","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:11.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90743","2025-12-05T14:54:11.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5374","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:13.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90744","2025-12-05T14:54:13.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5375","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:16.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90745","2025-12-05T14:54:16.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5376","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:18.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90746","2025-12-05T14:54:18.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5377","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:21.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90747","2025-12-05T14:54:21.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5378","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:23.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90748","2025-12-05T14:54:23.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5379","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:25.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90749","2025-12-05T14:54:25.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5380","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:28.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90750","2025-12-05T14:54:28.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5381","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:33.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90751","2025-12-05T14:54:33.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5382","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:35.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90752","2025-12-05T14:54:35.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5383","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:37.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90753","2025-12-05T14:54:37.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5384","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:40.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90754","2025-12-05T14:54:40.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5385","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:42.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90755","2025-12-05T14:54:42.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5386","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:44.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90756","2025-12-05T14:54:44.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5387","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:46.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90757","2025-12-05T14:54:46.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5388","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
"","","","","","Preview Sync","USD","","a05Ip0000029j3aIAA","87910","2025-12-05","2025-12-05T14:54:49.000Z","","","","","","1.0","","<img src=""/resource/breadwinner_ns__Breadwinner_for_NetSuite/Breadwinner/Images/pencil.png"" alt=""Pending Approval"" style=""height:16px; width:16px;"" border=""0""/>","","","90758","2025-12-05T14:54:49.000Z","","","TSTDRV2119874","","","","2025-12-05","SO5389","","","","","Airborne","","Pending Approval","a0WIp0000059PjqMAE","2662.86","","0.0","Net 30","2","2662.86"
